level,gpa,distance_km,disability,medical_condition,financial_need,first_generation,international,gender,previous_housing,semesters_completed,academic_probation,family_size,family_income_bracket,employment_hours,priority_score,was_allocated,application_date
300,2.2598049237847437,11155.039515172028,0,0,0,0,1,M,0,5.0,0,1,5,13.567604576138983,99.3,1,2023-05-18
300,3.181865659771504,75.67842147642641,0,0,1,0,0,M,1,4.0,0,3,3,40.0,100.0,1,2023-02-07
300,3.8011811462493137,4764.577013184546,0,0,1,0,1,M,0,5.0,0,2,1,19.551400545999005,98.91,1,2023-12-06
100,2.7556970695698615,28.41981585417598,0,0,1,0,0,F,1,1.0,0,2,2,27.518967345875723,96.29,1,2023-02-17
100,3.8994443103596503,4.008208696373247,0,0,0,0,0,F,0,1.0,0,5,8,18.412036511857373,68.76,1,2023-06-03
300,2.982916585224903,10.766728902380397,0,0,0,0,0,M,0,5.0,0,4,4,3.2353362450658363,79.45,0,2023-08-09
100,4.5134977657615645,17.073270912219115,0,0,0,0,0,F,0,0.0,0,5,7,2.439560236214712,73.45,1,2023-12-01
200,2.019880295606469,1170.8082362493842,0,0,1,0,1,M,0,3.0,0,2,5,17.24289841580284,94.97,1,2023-07-28
300,3.802955854013863,2.2798934484701916,0,0,0,0,0,M,0,4.0,0,1,2,0.4141007817625909,78.45,1,2023-06-15
300,3.1647803898146774,123.23765395662257,0,0,1,0,0,M,1,5.0,0,4,2,24.27988330302938,98.83,1,2023-01-30
200,3.355963948013031,128.66079579425323,0,0,0,0,0,M,0,2.0,0,3,2,5.150461949299833,95.23,1,2023-08-20
300,3.4681768750271065,22.52718818864469,0,0,0,0,0,F,0,5.0,0,1,5,20.789936423032323,83.51,1,2023-11-19
300,4.016798769902681,1.0901363931936987,0,0,0,0,0,M,0,4.0,0,4,9,0.14323713458580975,73.25,1,2023-03-28
300,4.33899816553792,4.540916139651517,0,0,1,0,0,F,0,4.0,0,3,6,19.07839656446605,96.34,1,2023-07-26
100,2.77216020370668,7.777744675911514,0,0,0,0,0,F,1,1.0,0,5,5,2.83889366050887,68.43,1,2023-04-18
100,3.6963767576526574,155.735465622709,0,0,1,0,0,M,0,1.0,0,5,3,25.995381021230465,98.81,1,2023-03-08
100,1.0893644348742528,184.2711644222985,0,0,0,0,0,M,1,1.0,0,3,9,13.172375595556211,84.8,1,2023-10-29
100,3.7316336140643567,16.334727889605517,0,0,1,0,0,M,1,1.0,0,3,1,19.165044087347894,91.26,1,2023-11-04
100,3.558407424750996,20.313749422153723,0,0,0,0,0,M,0,1.0,0,4,6,0.26523967876757104,77.98,1,2023-11-27
100,3.0638950403781844,5037.2775103664335,0,0,0,0,1,F,0,1.0,0,3,2,12.721132611436607,96.31,1,2023-11-10
200,4.102291936364109,107.74560111202165,0,0,1,0,0,F,0,2.0,0,4,1,21.11772584103789,100.0,1,2023-05-08
400,2.951351449858307,40.21210754406066,0,0,1,0,0,F,1,7.0,0,5,1,13.697176717448833,98.22,1,2023-12-06
100,4.1976726017399715,293.32180705019357,0,0,0,1,0,F,0,1.0,0,3,4,1.7879200952456118,98.65,1,2023-05-04
300,3.6266649602308396,106.45938662050027,0,1,0,1,0,F,1,5.0,0,4,5,4.240027002320475,100.0,1,2023-10-14
300,1.9689776385979603,7.1668861822422,0,0,1,0,0,F,0,5.0,1,4,4,16.086707173800473,78.73,0,2023-10-01
100,3.8695987176380253,8.519008592754565,0,0,0,0,0,F,0,0.0,0,3,3,2.103770774367839,71.46,0,2023-11-07
400,3.61876895938773,114.37608516608316,0,0,0,0,0,M,1,7.0,0,3,6,2.6740071152002227,100.0,1,2023-06-20
200,4.248325705134128,107.7196428134746,0,0,0,1,0,M,0,2.0,0,5,10,6.045674833126168,100.0,1,2023-09-01
200,3.412313657832377,58.09109690858762,0,0,1,0,0,F,0,3.0,0,2,2,10.352628882855925,100.0,1,2023-11-11
300,4.011822544059663,19.22954850178684,0,0,0,0,0,Other,1,4.0,0,4,5,37.696163740192794,86.93,1,2023-04-01
100,2.7919320837799013,6.292567734042628,0,0,0,0,0,M,1,0.0,0,3,6,13.244524277489436,67.42,1,2023-09-13
300,4.148247617125599,36.48116732898542,0,0,1,1,0,F,0,4.0,0,3,5,6.2538771951582,97.07,1,2023-05-03
100,2.243402359526787,8.189437207215892,0,0,0,0,0,F,1,0.0,0,1,1,3.1876760772562824,67.66,1,2023-04-28
300,4.3480920185867005,13122.915814291644,0,0,0,0,1,M,0,5.0,0,3,5,26.228913082472886,99.83,1,2023-09-10
200,3.7244567169006104,30.1836069797935,0,0,1,0,0,M,1,2.0,0,4,7,6.213558835920205,99.79,1,2023-08-11
200,3.393332905238031,74.47564440690978,0,0,0,0,0,M,0,2.0,0,4,1,10.429702978648223,98.21,1,2023-01-02
100,4.637889414551381,127.22026331338736,0,0,0,1,0,M,0,0.0,0,4,4,10.39845712256443,100.0,1,2023-02-04
300,3.8719479202098306,8.365055114499995,0,0,0,0,0,F,0,5.0,0,2,6,13.819959772868526,81.68,1,2023-01-04
300,3.713205547659207,168.78999664015433,0,0,1,0,0,F,0,5.0,0,3,2,25.23315285374951,99.03,1,2023-02-16
200,2.195883058984417,132.84791728772348,0,0,0,0,0,M,1,2.0,0,2,8,15.988090289186909,94.16,1,2023-07-29
200,2.691280572140666,137.47212276393566,0,0,0,0,0,Other,0,3.0,0,4,4,15.922306089919743,98.68,1,2023-06-01
200,2.905540234540854,13.003893987890594,0,0,1,0,0,M,0,3.0,0,5,5,11.708563532820374,92.66,1,2023-12-27
400,3.4527483417566085,133.20906800040544,0,0,0,0,0,Other,1,6.0,0,5,7,14.002265603110263,97.67,1,2023-11-01
200,3.62832806534944,2.8490323251890737,1,0,0,0,0,M,0,3.0,0,3,4,10.665043091767748,84.15,1,2023-03-02
300,3.3057537806779265,10.688257094809359,0,0,0,0,0,M,0,4.0,0,5,7,16.142874667069393,80.84,1,2023-08-10
300,4.260401785193983,6.162337121349291,0,0,1,1,0,M,0,4.0,0,4,2,25.468446027248135,100.0,1,2023-10-08
200,3.517707397718026,56.15953168780459,1,0,1,0,0,F,1,2.0,0,3,6,15.663715988207965,97.61,1,2023-08-01
100,2.6521606490606064,69.04509853725114,0,0,0,0,0,F,0,1.0,0,5,8,1.7269077175182916,91.83,1,2023-10-22
200,2.2652215047783546,1.1931311274059624,0,0,0,0,0,Other,1,3.0,0,3,9,12.568514399112749,67.1,1,2023-09-15
300,2.6430723610108577,38.54478151284863,0,0,1,0,0,F,1,5.0,0,3,7,31.78799560196803,100.0,1,2023-07-05
100,2.637261404957445,60.72548191472973,0,0,0,1,0,F,0,0.0,0,1,7,1.0840002164099785,93.92,1,2023-07-12
200,3.5272941763911,17.72935050072025,0,0,0,1,0,M,0,3.0,0,3,4,4.785956167773151,85.66,1,2023-06-19
300,3.2068720004304843,18.2845706947225,0,0,0,1,0,F,0,5.0,0,2,8,28.23623219612735,93.55,1,2023-07-26
200,3.875435168145951,1.0,0,0,1,0,0,F,0,2.0,0,2,5,30.579855726894394,92.57,1,2023-06-23
200,3.6320493043625657,12183.585464306756,0,0,0,0,1,F,1,3.0,0,4,4,10.150953615167566,98.49,1,2023-11-22
100,2.613770313717823,90.98542164978119,0,0,1,0,0,M,0,1.0,0,3,3,40.0,98.92,1,2023-04-15
100,3.511365774103941,4.952890096556112,0,1,1,0,0,M,1,1.0,0,4,3,13.467622720097456,92.73,1,2023-05-29
300,3.397443840599664,3.3050967286609185,0,0,0,0,0,F,0,4.0,0,3,3,6.590707900943729,77.92,1,2023-07-15
100,3.1133673873060443,7.264336896580781,0,0,1,0,0,F,0,0.0,0,2,2,40.0,84.3,1,2023-06-26
100,3.7686196087716475,34.69130454839224,0,0,0,0,0,F,1,0.0,0,4,7,8.49330735330024,82.38,1,2023-09-08
400,3.3773972011209814,6.709866438836207,0,1,1,0,0,F,0,7.0,0,3,4,29.93328729287276,100.0,1,2023-11-24
100,3.2616072792720003,145.87971865893718,0,0,1,0,0,F,0,0.0,0,5,8,20.586912504083333,97.54,1,2023-10-25
500,4.191184670467192,10.683569318431875,0,0,0,0,0,M,1,9.0,0,4,3,8.080446284556187,88.7,1,2023-07-23
500,4.378136413888743,94.60852424683968,0,0,1,0,0,M,1,9.0,0,3,3,18.108423465808013,100.0,1,2023-07-02
100,2.2125468788766063,2.843378858029893,0,0,0,0,0,M,0,0.0,0,3,5,9.639912674259117,62.69,1,2023-05-25
100,3.6323467969665244,2.506424969225553,1,0,1,1,0,F,0,1.0,0,4,4,24.696295051262478,100.0,1,2023-02-08
300,3.323049098715362,12.849176229864256,0,0,1,0,0,M,0,5.0,0,3,3,25.25051690458521,100.0,1,2023-01-03
200,2.461133648737877,83.77191286449815,0,0,0,0,0,M,1,2.0,0,2,3,12.826383793650214,95.81,1,2023-05-15
100,3.7690894509637007,37.38288396696835,0,0,1,0,0,F,0,1.0,0,4,2,28.490373100065227,100.0,1,2023-11-16
300,3.9433046713739106,1333.5111771007205,1,0,1,1,1,M,0,5.0,0,3,6,22.24825761989949,97.5,1,2023-04-22
100,1.7423964812635715,138.31683481486567,0,0,1,0,0,F,0,1.0,1,2,2,11.627269668278757,95.63,1,2023-02-09
400,3.220520685387927,8957.584486590951,0,0,0,0,1,F,0,7.0,0,5,6,16.83112652002509,97.29,1,2023-01-23
100,2.3023141833143583,78.21484422172693,0,0,1,1,0,M,0,1.0,0,3,3,12.110715449025616,99.14,1,2023-05-11
100,3.4323964634842214,29.251698485187706,0,0,0,0,0,F,1,1.0,0,3,4,2.2717465116395363,82.17,1,2023-12-20
100,3.6007628193236987,126.92397868481802,0,0,1,0,0,F,0,0.0,0,3,4,23.516304634744365,98.35,1,2023-05-11
400,4.356097752347007,159.32593534863588,0,0,0,0,0,F,0,7.0,0,3,7,10.947939957911316,100.0,1,2023-05-16
300,4.365553448235799,47.77025716579544,0,0,1,0,0,F,0,5.0,0,2,5,13.133585247465717,100.0,1,2023-02-05
300,3.861902206039855,15.701508906990117,0,0,0,0,0,F,0,4.0,0,4,5,9.964397781047715,81.21,1,2023-01-06
200,3.636549220957767,1.0,0,0,0,0,0,F,0,3.0,0,3,7,7.207554746963192,73.54,1,2023-10-25
100,3.9220920291307584,2.7151216656837263,0,0,0,1,0,F,0,1.0,0,4,2,11.145475067962973,72.85,1,2023-04-21
100,3.442238087147874,102.5600798529147,0,0,1,1,0,F,1,0.0,0,4,2,22.36388677935537,99.49,1,2023-03-20
200,3.8087163654430327,124.7431398266271,0,0,0,1,0,M,0,2.0,0,5,5,1.0332637003201952,99.64,1,2023-01-24
200,4.095656338838463,11.699817638403685,0,0,0,0,0,M,1,2.0,0,2,5,0.2987360036737617,74.56,1,2023-07-25
200,2.1107643573264183,3550.923812906764,0,0,1,0,1,F,0,2.0,0,6,7,15.123741231434355,99.9,1,2023-03-27
100,2.6071566073663313,4073.3967502681976,0,0,0,0,1,F,0,0.0,0,5,3,0.6749856794899111,97.45,1,2023-05-02
400,4.07673544367734,41.29397249929584,0,0,0,0,0,M,0,7.0,0,3,4,1.2515012292630778,95.43,1,2023-09-12
100,3.820474851124386,3.5065400960991604,0,0,0,1,0,F,0,0.0,0,5,4,8.921894224899605,73.78,1,2023-11-30
400,3.2181678932110676,5.002538618809225,1,0,1,1,0,F,0,7.0,0,5,5,28.850393539538306,100.0,1,2023-01-20
100,2.7688573496692275,30.72254296893341,0,0,0,0,0,F,0,0.0,0,3,6,12.17951801016639,79.47,1,2023-08-02
200,2.086214620416987,1.0,0,0,0,0,0,F,0,2.0,0,5,9,9.264345501541788,64.58,1,2023-06-21
100,3.2620941641448584,19.750481425523514,0,0,0,0,0,M,0,1.0,0,2,5,16.98896144780228,79.39,1,2023-08-06
200,2.6885302031634573,1.0,1,0,0,0,0,M,0,2.0,0,2,6,11.750428363369101,82.17,1,2023-03-18
200,3.9831524203827025,4.124027280477224,0,0,1,0,0,F,0,2.0,0,4,4,15.331680099808635,89.95,1,2023-06-20
200,4.438882909510996,89.77972855740605,0,0,1,0,0,F,0,2.0,0,1,1,36.045301098968444,100.0,1,2023-05-12
200,3.7738899836776785,27.81069698753504,0,0,0,0,0,F,0,2.0,0,4,5,4.291476528915281,84.42,1,2023-01-03
300,3.5222845364943858,34.195001465656,0,0,0,0,0,F,0,4.0,0,4,5,3.8632265012306997,90.59,1,2023-08-29
300,3.971268814256996,8.10583237140629,0,0,0,0,0,M,0,5.0,0,5,6,20.13596737671125,83.69,1,2023-05-25
300,3.088172457613067,9894.402668109447,0,0,0,0,1,M,1,4.0,0,4,9,0.5040915848653592,99.4,1,2023-01-13
100,3.973975427731693,12094.185991933977,0,1,0,1,1,F,0,1.0,0,5,4,3.8386693649103436,98.73,1,2023-06-29
200,3.8231099129666655,29.34370072593486,0,0,1,0,0,M,1,2.0,0,1,4,14.5934357867448,100.0,1,2023-10-16
200,3.947521981025677,83.57467289262425,0,0,0,0,0,F,0,2.0,0,3,4,4.183294686048054,98.11,1,2023-09-11
200,3.911398723798871,118.01139845230678,1,0,1,0,0,F,0,3.0,0,3,1,19.73800882968625,98.9,1,2023-01-06
200,3.558833400532997,90.88540286524236,0,0,0,0,0,F,1,3.0,0,2,4,2.0830149986098387,96.8,1,2023-08-07
100,2.9800306838717883,76.73561564942352,0,0,0,0,0,M,0,0.0,0,2,6,6.225140450255001,94.23,1,2023-10-04
100,3.426687438018511,7177.908153025669,0,0,1,1,1,Other,1,0.0,0,6,4,19.87514403715577,100.0,1,2023-07-10
100,4.342542105597008,26.90851369077557,0,0,1,0,0,M,0,0.0,0,2,4,25.024700725452945,100.0,1,2023-12-25
100,3.1441621139806455,31.502136132770357,0,0,0,0,0,M,1,0.0,0,4,5,7.389427497652657,78.87,1,2023-03-17
300,4.196444644078305,59.17597695311421,0,0,1,0,0,F,0,4.0,0,3,1,22.05820855029892,98.74,1,2023-05-23
300,3.4404117513749943,7.0193585626477475,0,0,0,0,0,F,1,4.0,0,6,3,3.4111470482765034,76.38,1,2023-05-14
400,2.541323947716046,13.23653973493158,1,0,1,0,0,Other,0,7.0,0,3,2,17.253873910951825,99.04,1,2023-08-28
300,3.7490191642108983,195.86581581639265,0,0,1,1,0,F,1,5.0,0,3,1,23.47410721694333,99.6,1,2023-09-01
100,3.4440124857242287,129.60184058959914,0,0,0,0,0,M,1,0.0,0,4,4,12.885293384364317,97.95,1,2023-06-20
400,2.617695595952582,12.108809754715868,0,0,0,0,0,M,0,6.0,0,2,5,8.057591297052403,82.12,1,2023-06-07
400,4.045034607691401,18.023695997664653,0,0,0,0,0,F,0,7.0,0,5,1,17.786992525095545,89.28,1,2023-11-04
200,3.8351971508788303,19.94469103338603,0,0,0,0,0,F,1,2.0,0,4,4,18.020527096517757,79.77,1,2023-09-21
200,4.018340261976822,6.279532349240455,0,0,1,0,0,M,0,3.0,0,5,3,35.13122819954364,96.38,1,2023-10-16
500,3.582159010569936,19.877944952127944,0,0,1,1,0,F,0,9.0,0,6,5,23.29878531220287,100.0,1,2023-12-31
200,3.972793808853234,52.90795968829385,0,0,1,0,0,M,0,2.0,0,6,3,26.994038713362706,98.25,1,2023-09-27
400,3.4894409586574633,51.655082407701116,0,0,0,1,0,F,0,6.0,0,3,9,6.73667956297865,100.0,1,2023-04-23
100,3.8355542021662843,10.5972765132781,0,0,0,0,0,M,0,0.0,0,5,7,11.302718718001328,73.86,1,2023-04-04
100,3.3674193189127375,62.661283075566374,0,0,1,0,0,M,1,1.0,0,4,3,40.0,100.0,1,2023-05-14
200,3.9526795761816627,11.585565533677304,0,0,0,0,0,F,1,3.0,0,6,3,22.430965903727685,80.98,1,2023-06-06
200,4.1432771294853525,1.9023671784165084,0,0,0,0,0,F,0,2.0,0,3,2,7.76189841199789,75.12,1,2023-09-15
300,2.149449714488788,113.46826447496271,0,0,1,0,0,M,0,5.0,0,3,2,38.4263483636665,100.0,1,2023-12-10
500,3.406292589047996,119.76359233028626,0,0,1,0,0,F,0,9.0,0,4,1,19.032714985704096,98.38,1,2023-05-20
200,3.4082166529163453,100.77614795379125,0,0,0,0,0,F,1,3.0,0,2,7,1.009008337562726,95.6,1,2023-04-03
100,3.2733877260836497,13816.684757375597,0,0,0,0,1,F,0,1.0,0,2,8,34.260040173182986,98.53,1,2023-01-02
300,2.9145948947459677,2.8116927046408877,0,0,0,0,0,M,0,5.0,0,4,2,5.010223931432064,76.1,1,2023-01-15
200,3.0816244458229023,7400.846603780735,0,0,0,1,1,M,1,3.0,0,4,8,5.748156947668487,100.0,1,2023-12-07
100,2.009110310174547,13530.092181878914,0,0,1,0,1,M,0,0.0,0,4,9,20.335038830696476,98.5,1,2023-05-16
200,4.224849797268313,11.636779179311745,0,1,0,0,0,F,0,2.0,0,4,5,5.109136300101906,84.63,1,2023-11-06
300,3.464393079206986,156.37070696252937,0,0,0,1,0,M,0,4.0,0,3,3,16.086432423888027,100.0,1,2023-10-14
300,3.4396556576241464,27.65641544634352,0,0,1,0,0,M,0,5.0,0,3,4,13.08279601653288,100.0,1,2023-05-05
200,3.6016495258523995,68.66999813155796,0,0,1,0,0,F,1,2.0,0,3,3,16.120439258843742,100.0,1,2023-07-01
100,3.0262698132028323,51.58797666962471,0,0,0,1,0,F,1,0.0,0,2,7,21.345260509904044,94.31,1,2023-07-16
500,3.418039110771863,56.88175565986524,0,0,1,0,0,M,0,8.0,0,4,2,35.479686893518505,98.82,1,2023-01-11
300,4.144712228680742,66.25303260888377,0,0,1,0,0,F,0,4.0,0,3,4,22.087152039055567,97.39,1,2023-05-06
200,3.140637018934762,33.05039572057781,0,0,0,0,0,M,0,2.0,0,2,5,7.540783009723603,85.14,1,2023-09-28
100,4.0342608603371914,84.79798333011509,0,0,1,0,0,F,0,0.0,0,6,1,24.351476247196274,97.26,1,2023-02-25
300,3.4311386607362118,61.346566213004046,0,0,1,0,0,M,0,5.0,0,5,3,28.901229340454165,97.79,1,2023-05-11
100,4.13527107373583,88.34023305251455,0,0,1,0,0,M,0,0.0,0,5,2,40.0,100.0,1,2023-10-20
100,3.7777180720113983,30.74849995508612,0,0,0,0,0,Other,0,1.0,0,3,4,13.469311220036458,83.9,1,2023-03-24
200,3.353947312208131,3.0874725698791003,0,0,0,0,0,F,0,3.0,0,4,3,0.8830522022385779,72.05,1,2023-07-29
100,3.189003638114672,6.734229812573648,0,0,0,0,0,F,1,1.0,0,5,9,3.750772104197419,67.94,1,2023-03-01
200,2.483746732637801,1353.1509949788892,0,0,1,1,1,F,0,3.0,0,4,4,13.235921848027209,99.83,1,2023-03-23
100,3.769534108653751,6157.490340526608,0,0,0,0,1,M,0,0.0,0,3,6,2.4739102800523534,100.0,1,2023-12-08
300,2.3504405929689405,8.358497733608903,0,0,0,0,0,F,1,4.0,0,4,4,7.099500496410664,77.68,1,2023-11-18
100,3.680150903931527,75.27686635461846,0,0,0,0,0,M,1,1.0,0,2,2,15.65063459608903,94.04,1,2023-08-27
100,3.373385503811426,8.295537332325322,0,0,0,0,0,M,1,0.0,0,2,2,7.782565038552799,69.78,1,2023-03-05
100,4.000510568601168,27.178939008904795,0,0,1,0,0,F,0,1.0,0,5,2,40.0,99.73,1,2023-03-09
400,3.4162668488375685,45.35120775601693,0,1,1,0,0,M,1,7.0,0,3,4,32.12212534562669,99.89,1,2023-08-28
400,2.7051602389221,1.3813161816365453,0,0,0,0,0,F,0,7.0,0,1,7,10.667560472792708,79.68,1,2023-08-01
100,2.896861343654588,4.798354678243679,0,0,0,1,0,M,0,1.0,0,4,3,14.074797474387868,70.46,1,2023-05-14
300,2.872134535005534,206.01859805910922,0,0,0,0,0,M,0,5.0,0,2,1,3.99007767707893,99.54,1,2023-01-24
200,2.8800927097257603,4.554323541788125,0,0,1,1,0,F,0,3.0,0,4,4,11.193912558883456,92.6,1,2023-12-19
500,2.388825811698429,8.257386838228426,0,0,1,0,0,F,0,9.0,0,4,2,14.507047199909854,96.05,1,2023-09-10
200,4.477491784885798,13.836228104405652,0,0,1,0,0,M,0,2.0,0,3,4,27.430248041453126,100.0,1,2023-03-15
300,4.208843937592523,1.0,0,0,0,0,0,F,0,4.0,0,2,6,36.941344750260484,75.92,1,2023-01-18
100,3.720160057429407,24.40924750894686,0,0,0,0,0,M,0,0.0,0,3,6,3.8357590330432463,74.12,1,2023-11-07
200,2.8227571453825977,195.07894409414715,0,0,0,0,0,F,0,2.0,0,2,5,0.9169261421158139,98.36,1,2023-04-03
400,3.6059802620661334,1.422103618691186,0,0,0,0,0,M,0,7.0,0,3,9,7.525119551516211,78.12,1,2023-05-09
200,3.6359516660093476,51.79872996190123,0,0,0,0,0,M,0,3.0,0,6,2,5.630931348184264,91.82,1,2023-06-16
100,3.8268192024178003,3.5952890693385653,0,0,1,0,0,M,0,1.0,0,3,1,15.918302815516645,84.19,1,2023-04-11
100,3.5327542763691673,16.629085491841494,0,0,0,0,0,M,1,0.0,0,3,1,10.84450273395948,75.32,1,2023-04-17
300,2.129262983989055,76.39688361543023,0,0,0,0,0,M,0,4.0,0,3,4,13.33260170744139,94.48,1,2023-03-18
200,3.143788906262364,49.82064087291567,1,0,1,0,0,F,1,2.0,0,2,3,11.704255102214432,100.0,1,2023-01-08
200,3.4795187348573613,6.5492265113948775,0,1,0,0,0,Other,0,2.0,0,3,2,15.564867147254486,83.3,1,2023-01-29
400,3.809384988197896,3758.4272328618613,0,0,1,0,1,M,0,6.0,0,4,5,21.090433171710703,100.0,1,2023-05-26
100,3.985999066894236,84.59898602163616,0,0,0,0,0,F,0,1.0,0,3,8,3.7671342283485085,95.72,1,2023-09-22
100,4.1446371712146455,37.043660340686394,0,0,1,0,0,M,0,0.0,0,4,4,16.860265938320865,99.54,1,2023-05-02
400,3.8338972363539843,45.49532660854106,0,0,1,0,0,M,1,6.0,0,3,4,17.36424038926877,99.67,1,2023-08-19
100,3.530635363272803,7.15160888180995,0,0,0,1,0,F,1,1.0,0,6,1,23.067783442948944,77.35,1,2023-10-06
100,3.8530230192462076,54.499803659955546,0,0,0,0,0,F,1,0.0,0,3,4,6.534186339990623,89.24,1,2023-03-05
200,2.5105306977388455,5.262918214234454,0,0,0,0,0,M,0,3.0,0,3,5,40.0,72.07,1,2023-09-01
300,3.9868411141555904,5.3639085640913216,0,0,0,0,0,M,0,4.0,0,4,7,9.955139098787802,81.95,1,2023-02-08
100,3.8474948455206914,108.93754444503341,0,0,0,0,0,F,0,1.0,0,4,4,0.999054984971568,89.87,1,2023-01-29
400,3.2769854805553944,81.74755866437084,0,0,0,0,0,F,0,7.0,0,5,7,10.739820229830102,100.0,1,2023-10-19
300,2.2229209254736197,37.96773061617078,0,0,1,0,0,M,0,5.0,0,1,5,6.542898802642334,98.99,1,2023-12-21
100,2.414768927233052,22.890851558337545,0,0,1,0,0,M,0,1.0,0,3,4,29.414946985445702,93.73,1,2023-08-13
300,3.21856640425746,144.94985587922855,0,0,1,0,0,M,0,4.0,0,6,3,22.281270612095675,100.0,1,2023-04-22
200,3.0075928866882444,72.95872424271606,0,0,1,1,0,F,0,3.0,0,3,1,12.347031761402338,99.49,1,2023-01-10
200,3.402353169883599,72.08694876399784,0,0,0,0,0,M,0,3.0,0,3,6,13.64740561456239,97.39,1,2023-08-19
300,2.7387501867770756,150.4314303015462,0,0,1,0,0,F,0,5.0,0,4,6,26.026963178576313,100.0,1,2023-02-10
400,3.475387031497826,71.0362368362016,0,0,1,0,0,M,0,7.0,0,3,5,22.1523523441275,100.0,1,2023-08-31
100,4.296802188234036,69.70422339669479,0,0,1,0,0,M,0,0.0,0,5,5,18.775991083583982,99.4,1,2023-07-30
200,2.924138761056961,102.19098241896475,0,0,0,1,0,F,0,3.0,0,5,2,0.10465926644040749,98.31,1,2023-02-28
200,2.876395143151035,94.88322646706773,0,0,1,1,0,Other,0,3.0,0,4,1,16.29535334112527,100.0,1,2023-09-13
200,2.3759144797623417,106.53560025727346,0,0,1,1,0,F,0,3.0,0,4,2,19.467329805231827,97.03,1,2023-10-09
200,2.7808589842226925,4124.301363223036,0,0,0,0,1,M,0,2.0,0,2,7,1.202760579345464,99.58,1,2023-07-31
100,3.272761182050607,71.08173760528415,0,0,0,0,0,F,0,1.0,0,6,6,11.30756233441498,91.53,1,2023-11-08
300,4.189715709396147,102.24659197434755,0,0,0,0,0,M,0,5.0,0,3,6,0.6298790327275412,94.79,1,2023-08-26
200,3.914583412214639,98.67514268252702,0,0,1,0,0,M,0,3.0,0,4,3,18.10410029234593,100.0,1,2023-03-03
100,3.0894810180824326,84.57396193427019,0,0,0,0,0,Other,1,1.0,0,1,5,8.09569702196693,87.71,1,2023-02-24
300,2.5320665122276105,12.941431779049243,0,0,0,1,0,F,1,5.0,0,3,2,21.97971082243472,84.56,1,2023-05-28
300,3.5198765749609926,54.08675095322283,0,0,0,0,0,M,1,5.0,0,4,3,10.040592131338721,98.56,1,2023-07-03
200,3.8513688905819756,3.916853374448727,0,0,0,1,0,F,0,3.0,0,3,6,3.156782713586839,79.95,1,2023-03-02
100,3.1722030052896173,7.209029060420971,0,0,0,1,0,F,1,0.0,0,4,1,17.997693068823096,75.0,1,2023-08-02
200,3.9355075554483303,42.81800814843098,0,0,0,0,0,M,1,3.0,0,2,5,6.666142454562985,88.11,1,2023-06-22
100,3.0247037816090425,11.692908762715481,0,0,1,0,0,F,0,0.0,0,1,2,8.066683561589208,84.02,1,2023-10-16
100,3.5533490530022864,102.58365469970768,0,0,0,0,0,M,0,1.0,0,4,8,28.378860490807554,98.87,1,2023-08-15
300,2.8849712602252833,150.71988103742035,0,0,1,1,0,M,0,5.0,0,4,4,16.40353175927227,98.93,1,2023-03-26
100,3.4087231270962675,49.34513083283095,0,0,1,0,0,Other,0,1.0,0,2,5,29.19901907779066,100.0,1,2023-11-18
100,2.3831071133827795,5.018250799129909,0,0,0,0,0,Other,0,0.0,0,6,6,14.034716331802992,65.74,1,2023-12-19
100,4.193909782719509,7.43331584576329,0,0,0,1,0,M,0,1.0,0,2,7,10.053235525871358,73.96,1,2023-08-13
100,4.2574279036477884,1.574856034300114,0,0,1,1,0,F,1,0.0,0,4,4,17.286892700556642,85.85,1,2023-10-12
100,3.5371164846269996,14653.91728535251,0,0,0,0,1,M,0,0.0,0,4,3,15.06484817625645,100.0,1,2023-06-10
500,4.109578353616697,1.8309354659154717,0,0,0,1,0,M,0,8.0,0,4,5,22.953209823822043,94.06,1,2023-05-18
100,2.0653033039498077,46.234424703510676,0,0,0,0,0,F,1,1.0,0,4,4,32.2934084038883,86.78,1,2023-08-24
100,2.615313004206014,14.091828883617527,0,0,1,0,0,F,0,0.0,0,3,4,18.08421318403039,85.81,1,2023-01-20
100,3.565266957162141,84.49976551452976,0,0,0,0,0,M,1,0.0,0,3,6,8.310728049467883,92.69,1,2023-10-03
400,3.2484527312599405,93.3651047699742,0,0,1,0,0,F,0,6.0,0,3,2,20.698473436307175,96.29,1,2023-04-25
200,3.1158082446217596,40.26795276604862,0,0,0,0,0,F,0,2.0,0,3,6,40.0,92.71,1,2023-12-02
200,3.432002465798812,42.70757292040296,0,0,0,0,0,F,0,3.0,0,3,3,6.2694258906640545,88.27,1,2023-12-19
400,4.287509697867088,114.62795817924437,0,0,0,0,0,M,0,6.0,0,2,5,2.3803866035514987,98.88,1,2023-02-09
200,3.4670818527468388,42.06841744428705,0,0,0,0,0,M,1,3.0,0,4,5,22.36863673846342,92.11,1,2023-03-15
100,4.010854130858519,162.304124643742,0,0,0,0,0,M,0,1.0,0,3,5,16.485314841759727,94.81,1,2023-05-09
100,2.2856365749919236,103.30375670089049,0,0,0,0,0,M,0,1.0,0,2,2,23.546770065857956,91.46,1,2023-07-09
200,3.609530497161358,49.36265469247701,0,0,0,0,0,M,1,2.0,0,5,7,0.5241366609816668,91.38,1,2023-02-19
